date,store_id,sku_id,units_sold,prediction,stock_on_hand,on_order_units,reorder_point,safety_stock,lead_time_days,unit_price,cost_price,category,subcategory,brand,lead_time_demand,available_inventory,forecast_daily_demand,days_of_supply,stock_after_lead_time,stockout_units,safety_stock_gap,reorder_gap,stockout_risk,target_inventory_30d,excess_inventory_units,overstock_risk,risk_score,risk_level,recommended_action,stockout_value_at_stake,overstock_value_at_stake,value_at_stake,priority,risk_reason,recommended_markdown_units
2025-12-18,ST12,SKU02462,2,2.007898,74.0,0.0,54.0,14.0,7.0,171.89,130.56,Stationery & Office,Notebooks,DailyBest,2.007898,74.0,2.007898,36.85446173062576,71.992102,0.0,0.0,0.0,False,60.23694,13.763060000000003,True,22.8,OVERSTOCK,MARKDOWN,0.0,1796.9051136000005,1796.91,LOW,Inventory exceeds the 30-day demand coverage target,14.0
2025-12-02,ST18,SKU01940,2,1.8975959,81.0,0.0,30.0,11.0,7.0,127.72,74.5,Grocery,Pulses & Lentils,MetroBrand,1.8975959,81.0,1.8975959,42.68558969799629,79.1024041,0.0,0.0,0.0,False,56.927877,24.072122999999998,True,42.3,OVERSTOCK,MARKDOWN,0.0,1793.3731635,1793.37,LOW,Inventory exceeds the 30-day demand coverage target,24.0
2025-12-28,ST24,SKU00821,1,1.6905054,65.0,0.0,21.0,6.0,7.0,206.41,125.25,Dairy & Bakery,Eggs,GoldenHarvest,1.6905054,65.0,1.6905054,38.45003985198746,63.3094946,0.0,0.0,0.0,False,50.715162,14.284838,True,28.2,OVERSTOCK,MARKDOWN,0.0,1789.1759595,1789.18,LOW,Inventory exceeds the 30-day demand coverage target,14.0
2025-12-02,ST13,SKU03304,1,1.7921399,63.0,0.0,45.0,21.0,7.0,305.66,193.21,Personal Care,Bath & Body,PurePlus,1.7921399,63.0,1.7921399,35.15350559406662,61.2078601,0.0,0.0,0.0,False,53.764197,9.235802999999997,True,17.2,OVERSTOCK,MARKDOWN,0.0,1784.4494976299995,1784.45,LOW,Inventory exceeds the 30-day demand coverage target,9.0
2025-12-08,ST08,SKU02757,1,1.9029704,71.0,0.0,25.0,10.0,7.0,191.03,124.73,Health & Wellness,OTC Medicine,EverydayPlus,1.9029704,71.0,1.9029704,37.31009163358505,69.0970296,0.0,0.0,0.0,False,57.089112,13.910888,True,24.4,OVERSTOCK,MARKDOWN,0.0,1735.10506024,1735.11,LOW,Inventory exceeds the 30-day demand coverage target,14.0
2025-12-08,ST26,SKU02949,5,1.8517703,72.0,0.0,29.0,7.0,7.0,157.02,105.41,Snacks & Confectionery,Chips & Crisps,NatureBlend,1.8517703,72.0,1.8517703,38.88171227284507,70.1482297,0.0,0.0,0.0,False,55.553109000000006,16.446890999999994,True,29.6,OVERSTOCK,MARKDOWN,0.0,1733.6667803099992,1733.67,LOW,Inventory exceeds the 30-day demand coverage target,16.0
2025-12-11,ST08,SKU04252,1,1.8759391,75.0,0.0,39.0,17.0,7.0,116.03,90.85,Beverages,Energy Drinks,SoftTouch,1.8759391,75.0,1.8759391,39.979975895806,73.1240609,0.0,0.0,0.0,False,56.278173,18.721826999999998,True,33.3,OVERSTOCK,MARKDOWN,0.0,1700.8779829499997,1700.88,LOW,Inventory exceeds the 30-day demand coverage target,19.0
2025-12-04,ST27,SKU04228,1,1.8537915,83.0,0.0,21.0,6.0,7.0,79.26,62.1,Dairy & Bakery,Yogurt,UrbanBite,1.8537915,83.0,1.8537915,44.77310420292681,81.1462085,0.0,0.0,0.0,False,55.613745,27.386255,True,49.2,OVERSTOCK,MARKDOWN,0.0,1700.6864355,1700.69,LOW,Inventory exceeds the 30-day demand coverage target,27.0
2025-12-28,ST06,SKU02071,1,2.072278,74.0,0.0,32.0,12.0,7.0,179.94,141.8,Stationery & Office,Writing Instruments,NutriPlus,2.072278,74.0,2.072278,35.709494575534755,71.927722,0.0,0.0,0.0,False,62.16833999999999,11.831660000000007,True,19.0,OVERSTOCK,MARKDOWN,0.0,1677.729388000001,1677.73,LOW,Inventory exceeds the 30-day demand coverage target,12.0
2025-12-13,ST21,SKU04254,1,1.7952775,77.0,0.0,56.0,14.0,7.0,105.82,71.91,Stationery & Office,Writing Instruments,CleanWave,1.7952775,77.0,1.7952775,42.8903052592148,75.2047225,0.0,0.0,0.0,False,53.858325,23.141675,True,43.0,OVERSTOCK,MARKDOWN,0.0,1664.1178492499998,1664.12,LOW,Inventory exceeds the 30-day demand coverage target,23.0
2025-12-23,ST30,SKU01774,3,1.8903127,78.0,0.0,43.0,13.0,7.0,129.33,77.17,Home Care,Air Fresheners,UrbanBite,1.8903127,78.0,1.8903127,41.26301431503899,76.1096873,0.0,0.0,0.0,False,56.709381,21.290619,True,37.5,OVERSTOCK,MARKDOWN,0.0,1642.99706823,1643.0,LOW,Inventory exceeds the 30-day demand coverage target,21.0
2025-12-12,ST25,SKU03375,1,1.8050251,78.0,0.0,24.0,7.0,7.0,103.36,66.76,Dairy & Bakery,Butter & Ghee,EliteHome,1.8050251,78.0,1.8050251,43.212695491048855,76.1949749,0.0,0.0,0.0,False,54.150752999999995,23.849247000000005,True,44.0,OVERSTOCK,MARKDOWN,0.0,1592.1757297200004,1592.18,LOW,Inventory exceeds the 30-day demand coverage target,24.0
2025-12-11,ST11,SKU02487,1,1.8429883,62.0,0.0,45.0,17.0,7.0,363.61,235.85,Personal Care,Skin Care,FamilyChoice,1.8429883,62.0,1.8429883,33.6410166033067,60.1570117,0.0,0.0,0.0,False,55.289649,6.710351000000003,True,12.1,OVERSTOCK,MARKDOWN,0.0,1582.6362833500007,1582.64,LOW,Inventory exceeds the 30-day demand coverage target,7.0
2025-12-22,ST20,SKU02745,1,1.8957276,66.0,0.0,38.0,15.0,7.0,241.52,171.86,Dairy & Bakery,Eggs,MetroBrand,1.8957276,66.0,1.8957276,34.815128502639304,64.1042724,0.0,0.0,0.0,False,56.871828,9.128172,True,16.1,OVERSTOCK,MARKDOWN,0.0,1568.76763992,1568.77,LOW,Inventory exceeds the 30-day demand coverage target,9.0
2025-12-11,ST21,SKU04805,1,1.869293,75.0,0.0,34.0,14.0,7.0,136.32,82.81,Personal Care,Oral Care,EverydayPlus,1.869293,75.0,1.869293,40.12212103720498,73.130707,0.0,0.0,0.0,False,56.078790000000005,18.921209999999995,True,33.7,OVERSTOCK,MARKDOWN,0.0,1566.8654000999995,1566.87,LOW,Inventory exceeds the 30-day demand coverage target,19.0
2025-12-05,ST17,SKU02531,1,1.983936,77.0,0.0,46.0,14.0,7.0,143.49,88.48,Beverages,Bottled Water,MetroBrand,1.983936,77.0,1.983936,38.81173586244718,75.016064,0.0,0.0,0.0,False,59.51808,17.481920000000002,True,29.4,OVERSTOCK,MARKDOWN,0.0,1546.8002816000003,1546.8,LOW,Inventory exceeds the 30-day demand coverage target,17.0
2025-12-22,ST15,SKU04917,3,1.7982413,61.0,0.0,31.0,7.0,7.0,282.51,195.58,Frozen Foods,Ready Meals,PureLife,1.7982413,61.0,1.7982413,33.92203259929577,59.2017587,0.0,0.0,0.0,False,53.947238999999996,7.052761000000004,True,13.1,OVERSTOCK,MARKDOWN,0.0,1379.378996380001,1379.38,LOW,Inventory exceeds the 30-day demand coverage target,7.0
2025-12-16,ST19,SKU00298,4,1.9486327,64.0,0.0,23.0,11.0,7.0,383.06,244.57,Stationery & Office,Writing Instruments,GreenValley,1.9486327,64.0,1.9486327,32.843542038476514,62.0513673,0.0,0.0,0.0,False,58.458981,5.541018999999999,True,9.5,OVERSTOCK,MARKDOWN,0.0,1355.1670168299995,1355.17,LOW,Inventory exceeds the 30-day demand coverage target,6.0
2025-12-06,ST26,SKU04251,3,1.8739434,66.0,0.0,44.0,16.0,7.0,184.58,138.24,Personal Care,Oral Care,DailyBest,1.8739434,66.0,1.8739434,35.21984708823116,64.1260566,0.0,0.0,0.0,False,56.218301999999994,9.781698000000006,True,17.4,OVERSTOCK,MARKDOWN,0.0,1352.221931520001,1352.22,LOW,Inventory exceeds the 30-day demand coverage target,10.0
2025-12-23,ST20,SKU00545,3,1.795794,78.0,0.0,71.0,35.0,7.0,88.18,55.82,Beverages,Tea,TrueTaste,1.795794,78.0,1.795794,43.434826043521696,76.204206,0.0,0.0,0.0,False,53.873819999999995,24.126180000000005,True,44.8,OVERSTOCK,MARKDOWN,0.0,1346.7233676000003,1346.72,LOW,Inventory exceeds the 30-day demand coverage target,24.0
2025-12-13,ST02,SKU03547,1,1.9415987,80.0,0.0,41.0,11.0,7.0,99.34,60.27,Dairy & Bakery,Eggs,EliteHome,1.9415987,80.0,1.9415987,41.20315902560092,78.0584013,0.0,0.0,0.0,False,58.247961,21.752039000000003,True,37.3,OVERSTOCK,MARKDOWN,0.0,1310.9953905300003,1311.0,LOW,Inventory exceeds the 30-day demand coverage target,22.0
2025-12-17,ST18,SKU01063,3,1.8681924,78.0,0.0,52.0,15.0,7.0,103.23,58.09,Home Care,Surface Cleaners,DailyBest,1.8681924,78.0,1.8681924,41.75158832676977,76.1318076,0.0,0.0,0.0,False,56.045772,21.954228,True,39.2,OVERSTOCK,MARKDOWN,0.0,1275.32110452,1275.32,LOW,Inventory exceeds the 30-day demand coverage target,22.0
2025-12-27,ST04,SKU04507,1,1.8548197,69.0,0.0,27.0,8.0,7.0,129.78,94.04,Beverages,Energy Drinks,UrbanBite,1.8548197,69.0,1.8548197,37.20038125538563,67.1451803,0.0,0.0,0.0,False,55.644591,13.355409000000002,True,24.0,OVERSTOCK,MARKDOWN,0.0,1255.9426623600002,1255.94,LOW,Inventory exceeds the 30-day demand coverage target,13.0
2025-12-10,ST27,SKU02384,2,1.8966451,74.0,0.0,30.0,11.0,7.0,108.71,72.33,Snacks & Confectionery,Chocolates,DailyBest,1.8966451,74.0,1.8966451,39.016260870312536,72.1033549,0.0,0.0,0.0,False,56.899353,17.100647000000002,True,30.1,OVERSTOCK,MARKDOWN,0.0,1236.88979751,1236.89,LOW,Inventory exceeds the 30-day demand coverage target,17.0
2025-12-16,ST17,SKU01902,2,1.9673173,86.0,0.0,45.0,9.0,7.0,65.43,44.77,Dairy & Bakery,Butter & Ghee,FamilyChoice,1.9673173,86.0,1.9673173,43.71435151818164,84.0326827,0.0,0.0,0.0,False,59.019518999999995,26.980481000000005,True,45.7,OVERSTOCK,MARKDOWN,0.0,1207.9161343700002,1207.92,LOW,Inventory exceeds the 30-day demand coverage target,27.0
2025-12-31,ST22,SKU03319,1,1.9047844,62.0,0.0,33.0,12.0,7.0,397.04,245.81,Frozen Foods,Ice Cream,EverydayPlus,1.9047844,62.0,1.9047844,32.549615589039895,60.0952156,0.0,0.0,0.0,False,57.143532,4.856468,True,8.5,OVERSTOCK,MARKDOWN,0.0,1193.7683990799999,1193.77,LOW,Inventory exceeds the 30-day demand coverage target,5.0
2025-12-07,ST14,SKU00106,4,1.8958452,67.0,0.0,66.0,32.0,7.0,200.8,112.38,Beverages,Bottled Water,CrispKing,1.8958452,67.0,1.8958452,35.34043813281802,65.1041548,0.0,0.0,0.0,False,56.875356,10.124644000000004,True,17.8,OVERSTOCK,MARKDOWN,0.0,1137.8074927200003,1137.81,LOW,Inventory exceeds the 30-day demand coverage target,10.0
2025-12-16,ST06,SKU03143,1,1.8025469,78.0,0.0,38.0,8.0,7.0,76.2,45.38,Snacks & Confectionery,Chips & Crisps,NovaFresh,1.8025469,78.0,1.8025469,43.27210570776272,76.1974531,0.0,0.0,0.0,False,54.076407,23.923592999999997,True,44.2,OVERSTOCK,MARKDOWN,0.0,1085.6526503399998,1085.65,LOW,Inventory exceeds the 30-day demand coverage target,24.0
2025-12-16,ST29,SKU04462,2,1.8691334,64.0,0.0,47.0,17.0,7.0,191.58,135.99,Dairy & Bakery,Eggs,EverydayPlus,1.8691334,64.0,1.8691334,34.24046673180202,62.1308666,0.0,0.0,0.0,False,56.074002,7.925998,True,14.1,OVERSTOCK,MARKDOWN,0.0,1077.85646802,1077.86,LOW,Inventory exceeds the 30-day demand coverage target,8.0
2025-12-09,ST06,SKU00436,1,2.0699296,72.0,0.0,71.0,17.0,7.0,146.23,107.75,Stationery & Office,Office Supplies,PremiumSelect,2.0699296,72.0,2.0699296,34.7837916806446,69.9300704,0.0,0.0,0.0,False,62.097888,9.902112000000002,True,15.9,OVERSTOCK,MARKDOWN,0.0,1066.9525680000002,1066.95,LOW,Inventory exceeds the 30-day demand coverage target,10.0
2025-12-19,ST25,SKU01395,1,2.0978925,75.0,0.0,31.0,6.0,7.0,122.37,86.92,Snacks & Confectionery,Chips & Crisps,PremiumSelect,2.0978925,75.0,2.0978925,35.750163556998274,72.9021075,0.0,0.0,0.0,False,62.936775,12.063225000000003,True,19.2,OVERSTOCK,MARKDOWN,0.0,1048.5355170000003,1048.54,LOW,Inventory exceeds the 30-day demand coverage target,12.0
2025-12-23,ST09,SKU04489,2,1.8383044,60.0,0.0,26.0,6.0,7.0,251.01,200.07,Health & Wellness,OTC Medicine,PureLife,1.8383044,60.0,1.8383044,32.638772991023686,58.1616956,0.0,0.0,0.0,False,55.149132,4.850867999999998,True,8.8,OVERSTOCK,MARKDOWN,0.0,970.5131607599997,970.51,LOW,Inventory exceeds the 30-day demand coverage target,5.0
2025-12-10,ST09,SKU01547,1,1.8382044,65.0,0.0,47.0,14.0,7.0,165.64,97.6,Home Care,Pest Control,SparkleClean,1.8382044,65.0,1.8382044,35.36059428429178,63.1617956,0.0,0.0,0.0,False,55.146132,9.853867999999999,True,17.9,OVERSTOCK,MARKDOWN,0.0,961.7375167999998,961.74,LOW,Inventory exceeds the 30-day demand coverage target,10.0
2025-12-24,ST02,SKU02333,2,1.9759941,87.0,0.0,76.0,20.0,7.0,53.1,34.47,Snacks & Confectionery,Chocolates,NovaFresh,1.9759941,87.0,1.9759941,44.02847154250106,85.0240059,0.0,0.0,0.0,False,59.279823,27.720177,True,46.8,OVERSTOCK,MARKDOWN,0.0,955.5145011899999,955.51,LOW,Inventory exceeds the 30-day demand coverage target,28.0
2025-12-28,ST06,SKU00724,2,1.9992591,78.0,0.0,36.0,8.0,7.0,69.99,52.27,Beverages,Juices,BasicNeeds,1.9992591,78.0,1.9992591,39.01445290407832,76.0007409,0.0,0.0,0.0,False,59.977773,18.022227,True,30.0,OVERSTOCK,MARKDOWN,0.0,942.0218052900001,942.02,LOW,Inventory exceeds the 30-day demand coverage target,18.0
2025-12-31,ST13,SKU03869,2,1.6439894,62.0,0.0,26.0,12.0,7.0,109.56,73.46,Snacks & Confectionery,Chips & Crisps,EliteHome,1.6439894,62.0,1.6439894,37.71313853970105,60.3560106,0.0,0.0,0.0,False,49.319682,12.680318,True,25.7,OVERSTOCK,MARKDOWN,0.0,931.4961602799999,931.5,LOW,Inventory exceeds the 30-day demand coverage target,13.0
2025-12-09,ST03,SKU03901,1,1.9979625,74.0,0.0,31.0,14.0,7.0,110.45,64.93,Dairy & Bakery,Milk,CrispKing,1.9979625,74.0,1.9979625,37.037732189668226,72.0020375,0.0,0.0,0.0,False,59.938875,14.061124999999997,True,23.5,OVERSTOCK,MARKDOWN,0.0,912.9888462499999,912.99,LOW,Inventory exceeds the 30-day demand coverage target,14.0
2025-12-17,ST14,SKU03783,2,1.8635793,57.0,0.0,31.0,12.0,7.0,1069.2,832.79,Electronics & Accessories,Batteries,CrispKing,1.8635793,57.0,1.8635793,30.58630239131761,55.1364207,0.0,0.0,0.0,False,55.907379,1.0926210000000012,True,2.0,OVERSTOCK,MARKDOWN,0.0,909.923842590001,909.92,LOW,Inventory exceeds the 30-day demand coverage target,1.0
2025-12-29,ST17,SKU04422,2,1.9703972,77.0,0.0,39.0,15.0,7.0,68.36,50.65,Beverages,Energy Drinks,SmartBuy,1.9703972,77.0,1.9703972,39.0784152555637,75.0296028,0.0,0.0,0.0,False,59.111916,17.888084,True,30.3,OVERSTOCK,MARKDOWN,0.0,906.0314546,906.03,LOW,Inventory exceeds the 30-day demand coverage target,18.0
2025-12-02,ST29,SKU02825,1,2.2242987,73.0,0.0,26.0,10.0,7.0,212.23,124.79,Grocery,Rice & Grains,NovaFresh,2.2242987,73.0,2.2242987,32.81933312284002,70.7757013,0.0,0.0,0.0,False,66.728961,6.271039000000002,True,9.4,OVERSTOCK,MARKDOWN,0.0,782.5629568100003,782.56,LOW,Inventory exceeds the 30-day demand coverage target,6.0
2025-12-13,ST07,SKU01440,2,1.891839,63.0,0.0,34.0,12.0,7.0,183.65,125.23,Grocery,Cooking Oil,HealthFirst,1.891839,63.0,1.891839,33.300930998885214,61.108161,0.0,0.0,0.0,False,56.75517,6.24483,True,11.0,OVERSTOCK,MARKDOWN,0.0,782.0400609000001,782.04,LOW,Inventory exceeds the 30-day demand coverage target,6.0
2025-12-05,ST30,SKU01908,2,1.9176491,58.0,0.0,22.0,7.0,7.0,2110.37,1602.59,Electronics & Accessories,Small Appliances,SmartBuy,1.9176491,58.0,1.9176491,30.245366579318397,56.0823509,0.0,0.0,0.0,False,57.529473,0.47052699999999703,True,0.8,OVERSTOCK,MARKDOWN,0.0,754.0618649299952,754.06,LOW,Inventory exceeds the 30-day demand coverage target,0.0
2025-12-13,ST22,SKU00197,1,1.9134284,61.0,0.0,32.0,16.0,7.0,330.62,198.47,Stationery & Office,Writing Instruments,NatureBlend,1.9134284,61.0,1.9134284,31.879949100786842,59.0865716,0.0,0.0,0.0,False,57.402851999999996,3.5971480000000042,True,6.3,OVERSTOCK,MARKDOWN,0.0,713.9259635600008,713.93,LOW,Inventory exceeds the 30-day demand coverage target,4.0
2025-12-25,ST14,SKU04591,1,1.7681937,59.0,0.0,47.0,18.0,7.0,186.58,119.57,Dairy & Bakery,Butter & Ghee,SunriseFoods,1.7681937,59.0,1.7681937,33.367385032533484,57.2318063,0.0,0.0,0.0,False,53.045811,5.9541889999999995,True,11.2,OVERSTOCK,MARKDOWN,0.0,711.9423787299999,711.94,LOW,Inventory exceeds the 30-day demand coverage target,6.0
2025-12-25,ST26,SKU03638,1,1.9003961,64.0,0.0,53.0,21.0,7.0,133.01,100.24,Grocery,Flour & Atta,CrispKing,1.9003961,64.0,1.9003961,33.67718971850132,62.0996039,0.0,0.0,0.0,False,57.011883,6.988117000000003,True,12.3,OVERSTOCK,MARKDOWN,0.0,700.4888480800003,700.49,LOW,Inventory exceeds the 30-day demand coverage target,7.0
2025-12-23,ST28,SKU04570,4,1.926256,67.0,0.0,25.0,11.0,7.0,122.7,74.63,Beverages,Juices,QuickBite,1.926256,67.0,1.926256,34.782500353016424,65.073744,0.0,0.0,0.0,False,57.78768,9.212319999999998,True,15.9,OVERSTOCK,MARKDOWN,0.0,687.5154415999998,687.52,LOW,Inventory exceeds the 30-day demand coverage target,9.0
2025-12-24,ST01,SKU00365,4,1.868894,67.0,0.0,51.0,14.0,7.0,78.0,61.69,Stationery & Office,Writing Instruments,CleanWave,1.868894,67.0,1.868894,35.850080314881424,65.131106,0.0,0.0,0.0,False,56.06682,10.93318,True,19.5,OVERSTOCK,MARKDOWN,0.0,674.4678742,674.47,LOW,Inventory exceeds the 30-day demand coverage target,11.0
2025-12-14,ST11,SKU03702,1,1.8302096,57.0,0.0,33.0,15.0,7.0,473.65,320.92,Grocery,Cooking Oil,HomeStyle,1.8302096,57.0,1.8302096,31.143973892389155,55.1697904,0.0,0.0,0.0,False,54.906288,2.0937119999999965,True,3.8,OVERSTOCK,MARKDOWN,0.0,671.9140550399989,671.91,LOW,Inventory exceeds the 30-day demand coverage target,2.0
2025-12-22,ST21,SKU00654,2,1.8106681,70.0,0.0,23.0,8.0,7.0,72.62,42.56,Stationery & Office,Office Supplies,CrispKing,1.8106681,70.0,1.8106681,38.65976321115946,68.1893319,0.0,0.0,0.0,False,54.320043,15.679957000000002,True,28.9,OVERSTOCK,MARKDOWN,0.0,667.3389699200001,667.34,LOW,Inventory exceeds the 30-day demand coverage target,16.0
2025-12-30,ST07,SKU00744,3,1.8455961,60.0,0.0,52.0,15.0,7.0,185.96,136.14,Stationery & Office,Notebooks,BasicNeeds,1.8455961,60.0,1.8455961,32.50982162348522,58.1544039,0.0,0.0,0.0,False,55.367883,4.632117000000001,True,8.4,OVERSTOCK,MARKDOWN,0.0,630.61640838,630.62,LOW,Inventory exceeds the 30-day demand coverage target,5.0
2025-12-06,ST14,SKU00680,1,1.9336503,63.0,0.0,33.0,13.0,7.0,154.23,120.89,Grocery,Cooking Oil,SparkleClean,1.9336503,63.0,1.9336503,32.580865319856436,61.0663497,0.0,0.0,0.0,False,58.009509,4.990490999999999,True,8.6,OVERSTOCK,MARKDOWN,0.0,603.3004569899998,603.3,LOW,Inventory exceeds the 30-day demand coverage target,5.0
2025-12-05,ST14,SKU01469,1,2.0390701,71.0,0.0,60.0,23.0,7.0,69.23,54.43,Beverages,Juices,CleanWave,2.0390701,71.0,2.0390701,34.81979359120611,68.9609299,0.0,0.0,0.0,False,61.172103,9.827897,True,16.1,OVERSTOCK,MARKDOWN,0.0,534.93243371,534.93,LOW,Inventory exceeds the 30-day demand coverage target,10.0
2025-12-12,ST25,SKU01293,4,1.987327,63.0,0.0,41.0,17.0,7.0,228.78,151.47,Stationery & Office,Writing Instruments,ZestyCo,1.987327,63.0,1.987327,31.70087257909745,61.012673,0.0,0.0,0.0,False,59.61981,3.380189999999999,True,5.7,OVERSTOCK,MARKDOWN,0.0,511.9973792999998,512.0,LOW,Inventory exceeds the 30-day demand coverage target,3.0
2025-12-07,ST07,SKU03988,3,1.8573251,59.0,0.0,59.0,19.0,7.0,227.15,153.56,Dairy & Bakery,Bread,PrimeCare,1.8573251,59.0,1.8573251,31.766113536074002,57.1426749,0.0,0.0,0.0,False,55.719753,3.280247000000003,True,5.9,OVERSTOCK,MARKDOWN,0.0,503.71472932000046,503.71,LOW,Inventory exceeds the 30-day demand coverage target,3.0
2025-12-22,ST30,SKU01048,3,2.0344396,70.0,0.0,25.0,11.0,7.0,96.18,54.31,Stationery & Office,Notebooks,EliteHome,2.0344396,70.0,2.0344396,34.40750956676227,67.9655604,0.0,0.0,0.0,False,61.033187999999996,8.966812000000004,True,14.7,OVERSTOCK,MARKDOWN,0.0,486.98755972000026,486.99,LOW,Inventory exceeds the 30-day demand coverage target,9.0
2025-12-16,ST28,SKU00291,1,1.8669508,59.0,0.0,52.0,18.0,7.0,190.44,150.55,Stationery & Office,Writing Instruments,SunriseFoods,1.8669508,59.0,1.8669508,31.6023325306698,57.1330492,0.0,0.0,0.0,False,56.008523999999994,2.991476000000006,True,5.3,OVERSTOCK,MARKDOWN,0.0,450.3667118000009,450.37,LOW,Inventory exceeds the 30-day demand coverage target,3.0
2025-12-11,ST01,SKU04214,1,1.8898406,73.0,0.0,54.0,25.0,7.0,34.09,27.11,Stationery & Office,Notebooks,EverydayPlus,1.8898406,73.0,1.8898406,38.627596422682416,71.1101594,0.0,0.0,0.0,False,56.695218000000004,16.304781999999996,True,28.8,OVERSTOCK,MARKDOWN,0.0,442.02264001999987,442.02,LOW,Inventory exceeds the 30-day demand coverage target,16.0
2025-12-23,ST29,SKU02594,1,1.9170281,66.0,0.0,40.0,20.0,7.0,71.91,44.0,Stationery & Office,Notebooks,PurePlus,1.9170281,66.0,1.9170281,34.428290331268485,64.0829719,0.0,0.0,0.0,False,57.510843,8.489156999999999,True,14.8,OVERSTOCK,MARKDOWN,0.0,373.5229079999999,373.52,LOW,Inventory exceeds the 30-day demand coverage target,8.0
2025-12-02,ST05,SKU02245,1,1.8602451,59.0,0.0,41.0,9.0,7.0,159.32,115.42,Home Care,Surface Cleaners,NutriPlus,1.8602451,59.0,1.8602451,31.716250724165327,57.1397549,0.0,0.0,0.0,False,55.807353,3.192647000000001,True,5.7,OVERSTOCK,MARKDOWN,0.0,368.49531674000013,368.5,LOW,Inventory exceeds the 30-day demand coverage target,3.0
2025-12-20,ST10,SKU01451,2,1.99791,64.0,0.0,31.0,9.0,7.0,119.56,84.67,Dairy & Bakery,Milk,FamilyChoice,1.99791,64.0,1.99791,32.03347498135552,62.00209,0.0,0.0,0.0,False,59.9373,4.0626999999999995,True,6.8,OVERSTOCK,MARKDOWN,0.0,343.98880899999995,343.99,LOW,Inventory exceeds the 30-day demand coverage target,4.0
2025-12-28,ST28,SKU01804,1,1.9249419,60.0,0.0,36.0,11.0,7.0,220.92,148.59,Home Care,Pest Control,TrueTaste,1.9249419,60.0,1.9249419,31.169771929220303,58.0750581,0.0,0.0,0.0,False,57.748257,2.2517429999999976,True,3.9,OVERSTOCK,MARKDOWN,0.0,334.58649236999963,334.59,LOW,Inventory exceeds the 30-day demand coverage target,2.0
2025-12-22,ST07,SKU01882,2,1.8618609,62.0,0.0,62.0,15.0,7.0,69.32,53.44,Snacks & Confectionery,Namkeen,PurePlus,1.8618609,62.0,1.8618609,33.300017203218566,60.138139100000004,0.0,0.0,0.0,False,55.855827,6.144173000000002,True,11.0,OVERSTOCK,MARKDOWN,0.0,328.3446051200001,328.34,LOW,Inventory exceeds the 30-day demand coverage target,6.0
2025-12-12,ST17,SKU04699,1,2.0019848,63.0,0.0,39.0,11.0,7.0,143.53,103.16,Beverages,Tea,UrbanBite,2.0019848,63.0,2.0019848,31.468770392262723,60.9980152,0.0,0.0,0.0,False,60.059543999999995,2.9404560000000046,True,4.9,OVERSTOCK,MARKDOWN,0.0,303.3374409600005,303.34,LOW,Inventory exceeds the 30-day demand coverage target,3.0
2025-12-09,ST03,SKU04350,3,1.9943001,61.0,0.0,27.0,7.0,7.0,394.93,254.76,Personal Care,Skin Care,NutriPlus,1.9943001,61.0,1.9943001,30.587171910586576,59.0056999,0.0,0.0,0.0,False,59.829003,1.1709969999999998,True,2.0,OVERSTOCK,MARKDOWN,0.0,298.32319571999994,298.32,LOW,Inventory exceeds the 30-day demand coverage target,1.0
2025-12-18,ST07,SKU03540,4,1.835048,57.0,0.0,32.0,7.0,7.0,203.99,134.81,Snacks & Confectionery,Namkeen,NutriPlus,1.835048,57.0,1.835048,31.061857782466724,55.164952,0.0,0.0,0.0,False,55.05144,1.9485600000000005,True,3.5,OVERSTOCK,MARKDOWN,0.0,262.68537360000005,262.69,LOW,Inventory exceeds the 30-day demand coverage target,2.0
2025-12-04,ST07,SKU04934,2,1.8852538,58.0,0.0,27.0,12.0,7.0,223.16,177.45,Home Care,Laundry,SoftTouch,1.8852538,58.0,1.8852538,30.76508849895966,56.1147462,0.0,0.0,0.0,False,56.557614,1.442385999999999,True,2.6,OVERSTOCK,MARKDOWN,0.0,255.9513956999998,255.95,LOW,Inventory exceeds the 30-day demand coverage target,1.0
2025-12-05,ST14,SKU01313,1,1.8788333,57.0,0.0,34.0,14.0,7.0,438.16,268.64,Grocery,Pulses & Lentils,EliteHome,1.8788333,57.0,1.8788333,30.33797623237783,55.1211667,0.0,0.0,0.0,False,56.364999,0.6350010000000026,True,1.1,OVERSTOCK,MARKDOWN,0.0,170.58666864000068,170.59,LOW,Inventory exceeds the 30-day demand coverage target,1.0
2025-12-29,ST01,SKU00585,1,2.0136487,64.0,0.0,33.0,10.0,7.0,34.85,21.01,Snacks & Confectionery,Namkeen,SoftTouch,2.0136487,64.0,2.0136487,31.783100994726635,61.9863513,0.0,0.0,0.0,False,60.409461,3.5905389999999997,True,5.9,OVERSTOCK,MARKDOWN,0.0,75.43722439,75.44,LOW,Inventory exceeds the 30-day demand coverage target,4.0
